movie_id,title,cast,crew
6106,Salvador,"James Woods, Jim Belushi, Michael Murphy, John Savage, Tony Plana","Director: Oliver Stone; Writer: Oliver Stone, Rick Boyle"
252680,Moms' Night Out,"Sarah Drew, Sean Astin, Patricia Heaton, Logan White, Robert Amaya ","Director: Jon Erwin, Andrew Erwin; Writer: Andrea Gyertson Nasfell, Jon Erwin"
141,Donnie Darko,"Jake Gyllenhaal, Jena Malone, Patrick Swayze, Maggie Gyllenhaal, Drew Barrymore",Director: Richard Kelly; Writer: Richard Kelly
66607,Saving Private Perez,"Joaquín Cosio, Gerardo Taracena, Jaime Camil, Miguel Rodarte, Jesús Ochoa",Director: Beto Gómez
17139,Character,"Jan Decleir, Fedja van Huêt, Betty Schuurman, Tamar van den Dop",Director: Mike van Diem; Writer: Mike van Diem
12079,Spun,"Jason Schwartzman, Mickey Rourke, Brittany Murphy, John Leguizamo, Chloe Hunter","Director: Jonas Åkerlund; Writer: Will De Los Santos, Creighton Vero"
39800,Life During Wartime,"Ally Sheedy, Paul Reubens, Shirley Henderson, Allison Janney, Michael Kenneth Williams",Director: Todd Solondz; Writer: Todd Solondz
4550,Sympathy for Lady Vengeance,"Choi Min-sik, Lee Young-ae, Kwon Yea-young, Go Soo-hee, Kim Bu-seon","Director: Park Chan-wook; Writer: Park Chan-wook, Jeong Seo-gyeong"
62116,Mozart's Sister,"Marie Féret, Marc Barbé, Delphine Chuillot, David Moreau",Director: René Féret; Writer: René Féret
9991,Mean Machine,"Vinnie Jones, David Kelly, David Hemmings, Ralph Brown, Vas Blackwood",Director: Barry Skolnick
13807,Exiled,"Anthony Wong, Francis Ng, Simon Yam, Nick Cheung, Richie Ren","Director: Johnnie To; Writer: Yip Tin-Shing, Szeto Kam-Yuen"
68818,Blackthorn,"Sam Shepard, Magaly Solier, Eduardo Noriega, Stephen Rea, Daniel Aguirre",Director: Mateo Gil; Writer: Miguel Barros
12093,Lilya 4-ever,"Oksana Akinshina, Artyom Bogucharsky, Lyubov Agapova, Liliya Shinkaryova, Elina Benenson",Director: Lukas Moodysson; Writer: Lukas Moodysson
36419,After.Life,"Liam Neeson, Justin Long, Christina Ricci, Josh Charles, Chandler Canterbury","Director: Agnieszka Wojtowicz-Vosloo; Writer: Agnieszka Wojtowicz-Vosloo, Paul Vosloo"
281730,Fugly,"Jimmy Shergill, Mohit Marwah, Kiara Advani, Vijendar Singh, Arfi Lamba",Director: Kabir Sadanand; Writer: Rahul Handa
510,One Flew Over the Cuckoo's Nest,"Jack Nicholson, Louise Fletcher, Danny DeVito, William Redfield, Scatman Crothers","Director: Miloš Forman; Writer: Bo Goldman, Lawrence Hauben"
362105,R.L. Stine's Monsterville: The Cabinet of Souls,"Dove Cameron, Katherine McNamara, Ryan McCartan, Laine MacNeil, Briana Buckmaster","Director: Peter DeLuise; Writer: Billy Brown, Dan Angel"
10970,Silent Movie,"Mel Brooks, Marty Feldman, Dom DeLuise, Sid Caesar, Harold Gould","Director: Mel Brooks; Writer: Barry Levinson, Mel Brooks"
375290,Airlift,"Akshay Kumar, Nimrat Kaur, Feryna Wazheir, Lena, Purab Kohli","Director: Raja Menon; Writer: Suresh Nair, Ritesh Shah"
17663,Anne of Green Gables,"Megan Follows, Colleen Dewhurst, Richard Farnsworth, Patricia Hamilton, Marilyn Lightstone",Director: Kevin Sullivan
270938,Falcon Rising,"Michael Jai White, Neal McDonough, Lateef Crowder, Laila Ali, Hazuki Kato",Director: Ernie Barbarash; Writer: Y.T. Parazi
116613,The Sweeney,"Ray Winstone, Ben Drew, Hayley Atwell, Damian Lewis, Alan Ford","Director: Nick Love; Writer: John Hodge, Nick Love"
11826,Sexy Beast,"Ray Winstone, Ben Kingsley, Ian McShane, Amanda Redman, James Fox","Director: Jonathan Glazer; Writer: Louis Mellis, David Scinto"
29920,Easy Money,"Joel Kinnaman, Matias Varela, Dragomir Mrsic, Lisa Henni, Mahmut Suvakci","Director: Daniel Espinosa; Writer: Fredrik Wikström, Maria Karlsson"
1088,Whale Rider,"Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton, Cliff Curtis, Grant Roa",Director: Niki Caro; Writer: Niki Caro
26379,Paa,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal, Arundathi Nag",
34069,Cargo,"Martin Rapold, Anna-Katharina Schwabroh, Regula Grauwiller, Yangzom Brauen, Michael Finger","Director: Ivan Engler, Ralph Etter; Writer: Ivan Engler, Arnold Bucher"
10947,High School Musical,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu",Director: Kenny Ortega; Writer: Peter Barsocchini
47452,Love and Death on Long Island,"John Hurt, Jason Priestley, Sheila Hancock, Maury Chaykin, Fiona Loewi",Director: Richard Kwietniowski; Writer: Richard Kwietniowski
3040,Night Watch,"Konstantin Khabenskiy, Vladimir Menshov, Galina Tyunina, Mariya Poroshina, Zhanna Friske","Director: Timur Bekmambetov; Writer: Laeta Kalogridis, Timur Bekmambetov"
11386,The Crying Game,"Stephen Rea, Jaye Davidson, Miranda Richardson, Forest Whitaker, Adrian Dunbar",Director: Neil Jordan; Writer: Neil Jordan
10246,Porky's,"Dan Monahan, Mark Herrier, Wyatt Knight, Cyril O'Reilly, Kaki Hunter",Director: Bob Clark; Writer: Bob Clark
29426,Survival of the Dead,"Alan van Sprang, Kenneth Welsh, Kathleen Munroe, Devon Bostick, Richard Fitzpatrick",Director: George A. Romero; Writer: George A. Romero
10331,Night of the Living Dead,"Duane Jones, Judith O'Dea, Karl Hardman, Marilyn Eastman, Keith Wayne","Director: George A. Romero; Writer: George A. Romero, John A. Russo"
153,Lost in Translation,"Bill Murray, Scarlett Johansson, Anna Faris, Giovanni Ribisi, Akiko Takeshita",Director: Sofia Coppola; Writer: Sofia Coppola
703,Annie Hall,"Woody Allen, Diane Keaton, Tony Roberts, Carol Kane, Paul Simon","Director: Woody Allen; Writer: Woody Allen, Marshall Brickman"
27191,The Greatest Show on Earth,"Betty Hutton, Cornel Wilde, Charlton Heston, Dorothy Lamour, Gloria Grahame","Director: Cecil B. DeMille; Writer: Fredric M. Frank, Fredric M. Frank"
1365,Monster's Ball,"Halle Berry, Billy Bob Thornton, Heath Ledger, Sean Combs, Coronji Calhoun","Director: Marc Forster; Writer: Milo Addica, Will Rokos"
287424,Maggie,"Arnold Schwarzenegger, Abigail Breslin, Joely Richardson, Douglas M. Griffin, J.D. Evermore",Director: Henry Hobson; Writer: John Scott 3
451,Leaving Las Vegas,"Nicolas Cage, Elisabeth Shue, Julian Sands, Richard Lewis, Steven Weber",Director: Mike Figgis; Writer: Mike Figgis
165864,Hansel and Gretel Get Baked,"Molly C. Quinn, Michael Welch, Lara Flynn Boyle, Cary Elwes, Lochlyn Munro",Director: Duane Journey; Writer: David Tillman
987,The Front Page,"Jack Lemmon, Walter Matthau, Susan Sarandon, Vincent Gardenia, David Wayne","Director: Billy Wilder; Writer: Billy Wilder, I. A. L. Diamond"
241251,The Boy Next Door,"Jennifer Lopez, Ryan Guzman, Ian Nelson, John Corbett, Kristin Chenoweth",Director: Rob Cohen; Writer: Barbara Curry
40494,Trapeze,"Burt Lancaster, Tony Curtis, Gina Lollobrigida, Katy Jurado, Thomas Gomez","Director: Carol Reed; Writer: Ben Hecht, Wolf Mankowitz"
39781,The Kids Are All Right,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska, Josh Hutcherson",Director: Lisa Cholodenko; Writer: Stuart Blumberg
8337,They Live,"Roddy Piper, Keith David, Meg Foster, George Buck Flower, Peter Jason",Director: John Carpenter; Writer: John Carpenter
5925,The Great Escape,"Steve McQueen, James Garner, Richard Attenborough, James Donald, Charles Bronson","Director: John Sturges; Writer: James Clavell, W.R. Burnett"
8357,What the #$*! Do We (K)now!?,"Marlee Matlin, Elaine Hendrix, Robert Blanche, John Ross Bowie, Robert Bailey Jr.","Director: William Arntz, Betsy Chasse"
146203,The Last Exorcism Part II,"Ashley Bell, Julia Garner, Andrew Sensenig, Spencer Treat Clark, Judd Lormand","Director: Ed Gass-Donnelly; Writer: Damien Chazelle, Ed Gass-Donnelly"
85350,Boyhood,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith, Lorelei Linklater",Director: Richard Linklater; Writer: Richard Linklater
512,Scoop,"Scarlett Johansson, Hugh Jackman, Woody Allen, Ian McShane, Kevin McNally",Director: Woody Allen
13408,The Wash,"Dr. Dre, Snoop Dogg, DJ Pooh, Angell Conwell, Bruce Bruce",Director: DJ Pooh
47816,3 Strikes,"Brian Hooks, N'Bushe Wright, Faizon Love, E-40, Starletta DuPois",Director: DJ Pooh; Writer: DJ Pooh
10744,The Cooler,"William H. Macy, Alec Baldwin, Maria Bello, Shawn Hatosy, Paul Sorvino","Director: Wayne Kramer; Writer: Wayne Kramer, Frank Hannah"
11536,The Misfits,"Clark Gable, Marilyn Monroe, Montgomery Clift, Thelma Ritter, Eli Wallach",Director: John Huston; Writer: Arthur Miller
9782,The Night Listener,"Toni Collette, Robin Williams, Joe Morton, Bobby Cannavale, Rory Culkin",Director: Patrick Stettner
18713,The Jerky Boys,"John G. Brennan, Kamal Ahmed, Alan Arkin, William Hickey, Vincent Pastore",Director: James Melkonian
6537,The Orphanage,"Belén Rueda, Fernando Cayo, Roger Príncep, Mabel Rivera, Montserrat Carulla",Director: Juan Antonio Bayona; Writer: Sergio G. Sánchez
184345,A Haunted House 2,"Marlon Wayans, Jaime Pressly, Essence Atkins, Gabriel Iglesias, Missi Pyle","Director: Michael Tiddes; Writer: Marlon Wayans, Rick Alvarez"
1809,The Rules of Attraction,"James Van Der Beek, Shannyn Sossamon, Ian Somerhalder, Jessica Biel, Kate Bosworth","Director: Roger Avary; Writer: Roger Avary, Bret Easton Ellis"
2370,Topaz,"Frederick Stafford, Dany Robin, Claude Jade, Michel Subor, Karin Dor",Director: Alfred Hitchcock; Writer: Samuel A. Taylor
9809,Let's Go to Prison,"Dax Shepard, Will Arnett, Chi McBride, David Koechner, Dylan Baker",Director: Bob Odenkirk
5,Four Rooms,"Tim Roth, Antonio Banderas, Jennifer Beals, Madonna, Marisa Tomei","Director: Allison Anders, Alexandre Rockwell; Writer: Allison Anders, Alexandre Rockwell"
11013,Secretary,"James Spader, Maggie Gyllenhaal, Jeremy Davies, Lesley Ann Warren, Stephen McHattie",Director: Steven Shainberg; Writer: Erin Cressida Wilson
19153,The Real Cancun,Laura Ramsey,Director: Rick de Oliveira
10132,Talk Radio,"Eric Bogosian, Ellen Greene, Leslie Hope, John C. McGinley, Alec Baldwin","Director: Oliver Stone; Writer: Oliver Stone, Eric Bogosian"
16448,Waiting for Guffman,"Christopher Guest, Eugene Levy, Fred Willard, Catherine O'Hara, Michael Hitchcock","Director: Christopher Guest; Writer: Christopher Guest, Eugene Levy"
15122,Love Stinks,"French Stewart, Bridgette Wilson, Bill Bellamy, Tyra Banks, Tiffani Thiessen",Director: Jeff Franklin
8141,You Kill Me,"Ben Kingsley, Téa Leoni, Luke Wilson, Bill Pullman, Dennis Farina","Director: John Dahl; Writer: Christopher Markus, Stephen McFeely"
1546,Thumbsucker,"Lou Taylor Pucci, Tilda Swinton, Vincent D'Onofrio, Keanu Reeves, Benjamin Bratt",Director: Mike Mills; Writer: Mike Mills
48572,Red State,"Michael Parks, John Goodman, Melissa Leo, Michael Angarano, Kyle Gallner",Director: Kevin Smith; Writer: Kevin Smith
14517,Mirrormask,"Stephanie Leonidas, Jason Barry, Rob Brydon, Gina McKee, Dora Bryan","Director: Dave McKean; Writer: Neil Gaiman, Dave McKean"
89708,Samsara,"Marcos Luna, Putu Dinda Pratika, Puti Sri Candra Dewi, Ni Made Megahadi Pratiwi","Director: Ron Fricke; Writer: Ron Fricke, Mark Magidson"
27551,The Barbarians,"Peter Paul, David Paul, Richard Lynch, Eva LaRue, Virginia Bryant",Director: Ruggero Deodato; Writer: James R. Silke
64678,The Art of Getting By,"Freddie Highmore, Emma Roberts, Michael Angarano, Elizabeth Reaser, Alicia Silverstone",Director: Gavin Wiesen; Writer: Gavin Wiesen
309503,Zipper,"Patrick Wilson, Lena Headey, Richard Dreyfuss, Ray Winstone, John Cho","Director: Mora Stephens; Writer: Joel Viertel, Mora Stephens"
14293,Poolhall Junkies,"Ricky Schroder, Chazz Palminteri, Rod Steiger, Michael Rosenbaum, Mars Callahan","Director: Mars Callahan; Writer: Mars Callahan, Chris Corso"
15059,The Loss of Sexual Innocence,"Julian Sands, Saffron Burrows, Justin Chadwick, Stefano Dionisi, Kelly Macdonald",Director: Mike Figgis
103328,Holy Motors,"Eva Mendes, Kylie Minogue, Michel Piccoli, Edith Scob, Denis Lavant",Director: Leos Carax; Writer: Leos Carax
157847,Joe,"Nicolas Cage, Tye Sheridan, Ronnie Gene Blevins, Sue Rock, Heather Kafka",Director: David Gordon Green; Writer: Gary Hawkins
25719,Shooting Fish,"Dan Futterman, Stuart Townsend, Kate Beckinsale, Rowena Cooper, Scott Charles","Director: Stefan Schwartz; Writer: Richard Holmes, Stefan Schwartz"
48309,Prison,"Viggo Mortensen, Chelsea Field, Lane Smith, Lincoln Kilpatrick, Tom Everett",Director: Renny Harlin; Writer: C. Courtney Joyner
27723,Psycho Beach Party,"Lauren Ambrose, Nicholas Brendon, Amy Adams, Charles Busch, Thomas Gibson",Director: Robert Lee King; Writer: Charles Busch
20468,The Big Tease,"Craig Ferguson, David Rasche, Mary McCormack, Donal Logue, Nina Siemaszko","Director: Kevin Allen; Writer: Sacha Gervasi, Craig Ferguson"
242575,"Guten Tag, Ramón","Adriana Barraza, Rüdiger Evers, Hector Kotsifakis, Franziska Kruse, Arcelia Ramírez",Director: Jorge Ramírez Suárez; Writer: Jorge Ramírez Suárez
44945,Trust,"Clive Owen, Catherine Keener, Liana Liberato, Jason Clarke, Viola Davis","Director: David Schwimmer; Writer: Andy Bellin, Robert Festinger"
29122,An Everlasting Piece,"Barry McEvoy, Brían F. O'Byrne, Anna Friel, Pauline McLynn, Ruth McCabe",Director: Barry Levinson; Writer: Barry McEvoy
125123,Among Giants,"Pete Postlethwaite, Rachel Griffiths, Andy Serkis, Lennie James, James Thornton",Director: Sam Miller; Writer: Simon Beaufoy
111190,Adore,"Naomi Watts, Robin Wright, Xavier Samuel, James Frecheville, Ben Mendelsohn",Director: Anne Fontaine; Writer: Christopher Hampton
133575,The Velocity of Gary,"Vincent D'Onofrio, Salma Hayek, Thomas Jane, Olivia d'Abo",Director: Dan Ireland; Writer: James Still
54580,Mondays in the Sun,"Javier Bardem, Luis Tosar, Nieve de Medina, Enrique Villén, Celso Bugallo","Director: Fernando León de Aranoa; Writer: Fernando León de Aranoa, Ignacio del Moral"
52015,Stake Land,"Danielle Harris, Kelly McGillis, Nick Damici, Connor Paolo, Gregory Jones","Director: Jim Mickle; Writer: Nick Damici, Jim Mickle"
34941,The Last Time I Committed Suicide,"Thomas Jane, Keanu Reeves, Claire Forlani, Gretchen Mol, Adrien Brody",Director: Stephen T. Kay; Writer: Stephen T. Kay
227975,Futuro Beach,"Wagner Moura, Clemens Schick, Jesuíta Barbosa, Sabine Timoteo, Sophie Charlotte Conrad","Director: Karim Aïnouz; Writer: Karim Aïnouz, Felipe Bragança"
60422,Another Happy Day,"Ellen Barkin, Ezra Miller, Kate Bosworth, Demi Moore, George Kennedy",Director: Sam Levinson; Writer: Sam Levinson
81390,A Lonely Place to Die,"Melissa George, Ed Speleers, Eamonn Walker, Alec Newman, Karel Roden","Director: Julian Gilbey; Writer: Julian Gilbey, Will Gilbey"
10981,Nothing,"David Hewlett, Andrew Miller, Gordon Pinsent, Marie-Josée Croze","Director: Vincenzo Natali; Writer: Vincenzo Natali, Andrew Miller"
225235,The Geographer Drank His Globe Away,"Konstantin Khabenskiy, Elena Lyadova, Aleksandr Robak, Evgeniya Khirivskaya, Agrippina Steklova","Director: Aleksandr Veledinskiy; Writer: Valery Todorovsky, Aleksandr Veledinskiy"
14902,1776,"William Daniels, Howard Da Silva, Ken Howard, Blythe Danner, Donald Madden",Director: Peter H. Hunt; Writer: Peter Stone
121676,Inescapable,"Alexander Siddig, Joshua Jackson, Marisa Tomei, Oded Fehr, Saad Siddiqui",Director: Ruba Nadda; Writer: Ruba Nadda
22301,Hell's Angels,"Ben Lyon, James Hall, Jean Harlow, John Darrow, Lucien Prival","Director: James Whale, Howard Hughes; Writer: Harry Behn, Howard Estabrook"
20065,Purple Violets,"Selma Blair, Patrick Wilson, Edward Burns, Debra Messing, Dennis Farina",Director: Edward Burns; Writer: Edward Burns
257087,The Veil,"Jessica Alba, Thomas Jane, Lily Rabe, Shannon Woodward, Aleksa Palladino",Director: Phil Joanou; Writer: Ben Garant
46420,The Loved Ones,"Xavier Samuel, Jessica McNamee, Robin McLeavy, Victoria Thaine, John Brumpton",Director: Sean Byrne; Writer: Sean Byrne
114635,The Helpers,"Kristen Quintrall, Denyce Lawton, JoJo Wright, Rachel Sterling, Black Thomas",Director: Chris Stokes
158150,How to Fall in Love,"Brooke D'Orsay, Eric Mabius, Jody Thompson, Gina Holden, Panou",Director: Mark Griffiths; Writer: Bart Fisher
251979,The Perfect Wave,"Scott Eastwood, Cheryl Ladd, Patrick Lyster, Rachel Hendrix , Scott Mortensen","Director: Bruce MacDonald; Writer: Roger Hawkins, William A. Wood III"
874,A Man for All Seasons,"Paul Scofield, Wendy Hiller, Leo McKern, Robert Shaw, Orson Welles",Director: Fred Zinnemann; Writer: Robert Bolt
10774,Network,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall, Wesley Addy",Director: Sidney Lumet; Writer: Paddy Chayefsky
770,Gone with the Wind,"Vivien Leigh, Clark Gable, Olivia de Havilland, Thomas Mitchell, Leslie Howard","Director: Victor Fleming; Writer: Ben Hecht, Sidney Howard"
266102,Desert Dancer,"Freida Pinto, Reece Ritchie, Tom Cullen, Nazanin Boniadi, Marama Corlett",Director: Richard Raymond; Writer: Jon Croker
29715,Major Dundee,"Charlton Heston, Richard Harris, Jim Hutton, James Coburn, Michael Anderson Jr.","Director: Sam Peckinpah; Writer: Sam Peckinpah, Oscar Saul"
25209,Annie Get Your Gun,"Betty Hutton, Howard Keel, Louis Calhern, J. Carrol Naish, Edward Arnold",Director: George Sidney; Writer: Sidney Sheldon
37495,Four Lions,"Riz Ahmed, Nigel Lindsay, Kayvan Novak, Adeel Akhtar, Arsher Ali","Director: Chris Morris; Writer: Jesse Armstrong, Sam Bain"
29262,The House of Sand,"Fernanda Montenegro, Ruy Guerra, Fernanda Torres, Seu Jorge, Stênio Garcia",Director: Andrucha Waddington; Writer: Andrucha Waddington
34769,Defendor,"Woody Harrelson, Kat Dennings, Elias Koteas, Sandra Oh, Clark Johnson",Director: Peter Stebbings; Writer: Peter Stebbings
35032,The Pirate,"Judy Garland, Gene Kelly, Walter Slezak, Gladys Cooper, Reginald Owen","Director: Vincente Minnelli; Writer: Frances Goodrich, Albert Hackett"
5178,The Good Heart,"Brian Cox, Paul Dano, Stephanie Szostak, Isild Le Besco, Bill Buell",Director: Dagur Kári
8618,The History Boys,"Samuel Anderson, Dominic Cooper, James Corden, Samuel Barnett, Russell Tovey",Director: Nicholas Hytner; Writer: Alan Bennett
3116,Midnight Cowboy,"Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver, Brenda Vaccaro",Director: John Schlesinger; Writer: Waldo Salt
9427,The Full Monty,"Robert Carlyle, Mark Addy, William Snape, Steve Huison, Tom Wilkinson",Director: Peter Cattaneo; Writer: Simon Beaufoy
813,Airplane!,"Robert Hays, Julie Hagerty, Kareem Abdul-Jabbar, Lloyd Bridges, Peter Graves","Director: Jerry Zucker, Jim Abrahams"
352978,Chain of Command,"Michael Jai White, Steve Austin, Max Ryan, Allen Yates",Director: Kevin Carraway; Writer: Kevin Carraway
10634,Friday,"Ice Cube, Chris Tucker, Nia Long, Tom Lister Jr., John Witherspoon",Director: F. Gary Gray; Writer: DJ Pooh
9516,Menace II Society,"Tyrin Turner, Larenz Tate, Glenn Plummer, Jada Pinkett Smith, Samuel L. Jackson","Director: Albert Hughes, Allen Hughes; Writer: Tyger Williams"
16288,Creepshow 2,"George Kennedy, Dorothy Lamour, Lois Chiles, Tom Savini, Tom Wright",Director: Michael Gornick; Writer: George A. Romero
23330,The Ballad of Cable Hogue,"Jason Robards, Stella Stevens, David Warner, Slim Pickens, L.Q. Jones","Director: Sam Peckinpah; Writer: John Crawford, Gordon T. Dawson"
18900,In Cold Blood,"Robert Blake, Scott Wilson, John Forsythe, Paul Stewart, Gerald S. O'Loughlin",Director: Richard Brooks; Writer: Richard Brooks
27029,The Nun's Story,"Audrey Hepburn, Peter Finch, Peggy Ashcroft, Dean Jagger, Mildred Dunnock",Director: Fred Zinnemann; Writer: Robert Anderson
26268,Harper,"Paul Newman, Lauren Bacall, Julie Harris, Arthur Hill, Janet Leigh",Director: Jack Smight; Writer: William Goldman
573,Frenzy,"Jon Finch, Alec McCowen, Barry Foster, Billie Whitelaw, Anna Massey",Director: Alfred Hitchcock; Writer: Anthony Shaffer
310131,The Witch,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Harvey Scrimshaw, Ellie Grainger",Director: Robert Eggers; Writer: Robert Eggers
40505,I Got the Hook Up,"Master P, Anthony Johnson, Ice Cube, Tom Lister Jr.",Director: Michael Martin; Writer: Master P
11363,She's the One,"Edward Burns, Michael McGlone, Cameron Diaz, Jennifer Aniston, John Mahoney",Director: Edward Burns; Writer: Edward Burns
3033,Gods and Monsters,"Ian McKellen, Brendan Fraser, Lynn Redgrave, Lolita Davidovich, David Dukes",Director: Bill Condon; Writer: Bill Condon
25376,The Secret in Their Eyes,"Ricardo Darín, Soledad Villamil, Pablo Rago, Javier Godino, Guillermo Francella","Director: Juan José Campanella; Writer: Juan José Campanella, Eduardo Sacheri"
22007,Train,"Thora Birch, Gideon Emery, Gloria Votsis, Derek Magyar, Todd Jensen",Director: Gideon Raff; Writer: Gideon Raff
765,Evil Dead II,"Bruce Campbell, Sarah Berry, Dan Hicks, Kassie DePaiva, Denise Bixler","Director: Sam Raimi; Writer: Sam Raimi, Scott Spiegel"
10615,Pootie Tang,"Jennifer Coolidge, Lance Crouther, J.B. Smoove, Reg E. Cathey, Robert Vaughn",Director: Louis C.K.
205321,Sharknado,"Ian Ziering, Tara Reid, Cassandra Scerbo, John Heard, Jaason Simmons",Director: Anthony C. Ferrante; Writer: Thunder Levin
89540,The Other Conquest,"Damián Delgado, José Carlos Rodríguez, Elpidia Carrillo, Iñaki Aierra, Honorato Magaloni",Director: Salvador Carrasco; Writer: Salvador Carrasco
46146,Troll Hunter,"Otto Jespersen, Hans Morten Hansen, Tomas Alf Larsen, Johanna Mørck, Knut Nærum",Director: André Øvredal; Writer: André Øvredal
38007,Ira & Abby,"Chris Messina, Jennifer Westfeldt, David Margulies, Kali Rocha, Kevin Sussman",Director: Robert Cary
14256,Winter Passing,"Zooey Deschanel, Will Ferrell, Ed Harris, Amy Madigan, Amelia Warner",Director: Adam Rapp; Writer: Adam Rapp
540,D.E.B.S.,"Sara Foster, Meagan Good, Jordana Brewster, Devon Aoki, Jill Ritchie",Director: Angela Robinson; Writer: Angela Robinson
370464,The Masked Saint,"Brett Granstaff, Lara Jean Chorostecki, T.J. McGibbon, Diahann Carroll, Roddy Piper",Director: Warren P. Sonoda; Writer: Scott Crowell
20055,The Betrayed,"Melissa George, Oded Fehr, Christian Campbell, Alice Krige, Connor Christopher Levins",Director: Amanda Gusack; Writer: Amanda Gusack
224569,Taxman,"Joe Pantoliano, Wade Dominguez, Elizabeth Berkley, Michael Chiklis, Robert Townsend","Director: Avi Nesher; Writer: Avi Nesher, Roger H. Berger"
395766,The Secret,"James Nesbitt, Genevieve O'Reilly, Jason Watkins, Laura Pyper, Glen Wallace",Director: Nick Murphy ; Writer: Stuart Urban
39303,2:13,"Mark Thompson, Mark Pellegrino, Teri Polo, Kevin Pollak",Director: Charles Adelman; Writer: Mark Thompson
142061,"Batman: The Dark Knight Returns, Part 2","Peter Weller, Ariel Winter, David Selby, Michael Emerson, Mark Valley",Director: Jay Oliva; Writer: Bob Goodman
370662,Time to Choose,"Oscar Isaac, Jane Goodall, Jerry Brown, Neal Barnard, Michael Pollan","Director: Charles Ferguson; Writer: Charles Ferguson, Chad Beck"
252360,In the Name of the King III,"Dominic Purcell, Ralitsa Paskaleva, Bashar Rahal, Nikolai Sotirov, Marian Valev",Director: Uwe Boll; Writer: Joel Ross
256740,Wicked Blood,"Abigail Breslin, James Purefoy, Sean Bean, Alexa PenaVega, Jake Busey",Director: Mark Young; Writer: Mark Young
299145,Stranded,"Scott Eastwood, Rita Wilson, Jeff Fahey, David James Elliott, Kim Matula","Director: Daniel Petrie, Jr.; Writer: Rachel Long, Brian Pittman"
241766,Lords of London,"Glen Murphy, Ray Winstone, Giovanni Capalbo, Serena Iansiti, Christopher Hatherhall",Director: Antonio Simoncini; Writer: Antonio Simoncini
12535,High Anxiety,"Mel Brooks, Madeline Kahn, Cloris Leachman, Harvey Korman, Ron Carey","Director: Mel Brooks; Writer: Barry Levinson, Mel Brooks"
1667,March of the Penguins,"Morgan Freeman, Charles Berling, Romane Bohringer, Jules Sitruk","Director: Luc Jacquet, Jérôme Maison; Writer: Luc Jacquet"
50839,Margin Call,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto, Ashley Williams",Director: J.C. Chandor; Writer: J.C. Chandor
86549,August,"Murray Bartlett, Daniel Dugan, Adrian Gonzalez",Director: Eldar Rapaport
13973,Choke,"Sam Rockwell, Anjelica Huston, Kelly Macdonald, Brad William Henke, Clark Gregg",Director: Clark Gregg; Writer: Clark Gregg
244786,Whiplash,"Miles Teller, J.K. Simmons, Melissa Benoist, Austin Stowell, Jayson Blair",Director: Damien Chazelle; Writer: Damien Chazelle
598,City of God,"Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen","Director: Fernando Meirelles, Kátia Lund; Writer: Paulo Lins, Bráulio Mantovani"
11129,Human Traffic,"John Simm, Danny Dyer, Lorraine Pilkington, Shaun Parkes, Nicola Reynolds",Director: Justin Kerrigan; Writer: Justin Kerrigan
75861,To Write Love on Her Arms,"Kat Dennings, Chad Michael Murray, Rupert Friend, Corbin Bleu, Mark Saul",Director: Nathan Frankowski; Writer: Kate King Lynch
13551,The Dead Girl,"Brittany Murphy, Toni Collette, Rose Byrne, Josh Brolin, James Franco",Director: Karen Moncrieff; Writer: Karen Moncrieff
103663,The Hunt,"Mads Mikkelsen, Alexandra Rapaport, Thomas Bo Larsen, Anne Louise Hassing, Lars Ranthe","Director: Thomas Vinterberg; Writer: Thomas Vinterberg, Tobias Lindholm"
850,A Christmas Story,"Melinda Dillon, Darren McGavin, Peter Billingsley, Jean Shepherd, Ian Petrella",Director: Bob Clark; Writer: Bob Clark
12586,Bella,"Tammy Blanchard, Angélica Aragón, Ali Landry, Jaime Tirelli, Manny Pérez",Director: Alejandro Monteverde
11564,Class of 1984,"Perry King, Merrie Lynn Ross, Tim Van Patten, Michael J. Fox, Roddy McDowall","Director: Mark L. Lester; Writer: Tom Holland, Mark L. Lester"
301748,The Opposite Sex,"Mena Suvari, Eric Roberts, Kristin Chenoweth, Dana Ashbrook, Kenan Thompson","Director: Jonathan Silverman, Jennifer Finnigan; Writer: Steven Sessions, Mark Mussina"
108346,Dreaming of Joseph Lees,"Rupert Graves, Samantha Morton, Nicholas Woodeson, Lee Ross, Felix Billson",Director: Eric Styles; Writer: Catherine Linstrum
8841,The Class,"François Bégaudeau, Franck Keïta, Esmeralda Ouertani, Rachel Regulier, Wei Huang","Director: Laurent Cantet; Writer: Laurent Cantet, Robin Campillo"
